0.2058049932520523 0.2366273842301177
0.2276915834417376 0.20864070007894686
0.25448082006150763 0.18760779230845148
0.2849190642540463 0.1721824576677183
0.3177526771620374 0.16101849290583423
0.3517295960954728 0.15277138144167604
0.3859400155415654 0.14646285895580552
0.4202417725005038 0.14193612178835305
0.45459719717328095 0.1391461853256886
0.48896861976089057 0.13804806495418237
0.5233183704643259 0.13859677606020446
0.5576087794845811 0.1407473340301251
0.591802177022649 0.14445475425031432
0.625869632075433 0.1496483373210494
0.6598291948727217 0.15611913683850145
0.6937146354825248 0.16361194919345096
0.727559735187124 0.1718715377775525
0.7613982752688024 0.18064266598246073
0.7952640370098415 0.18967009719983033
0.8272856449977617 0.1985689451417932
0.846284087154885 0.20635219491663395
0.848349789562253 0.21283759126042856
0.8357434964382717 0.21844003451531183
0.8107984178726637 0.22358143720889184
0.7758477639551518 0.22868371186877673
0.7332247447754585 0.23416877102257463
0.6852625704233066 0.24045852719789376
0.6342944509884186 0.2479748929223422
0.582653596560518 0.2571397807235282
0.5326732172293268 0.2683751031290599
0.4866865230845678 0.2821027726665454
0.4470267242159636 0.29874470186359303
0.41545295616583455 0.318584538383097
0.3891232256282127 0.3407986849144858
0.3649496688504909 0.36451847099868284
0.3414559815581568 0.38927444903536484
0.3178423689656621 0.414788302616655
0.2949191270384459 0.44124041481060566
0.27374852404883904 0.46888295318875123
0.2553928282691725 0.4979680853226254
0.24091430797177685 0.5287479787837622
0.23136897949718221 0.5614717311917484
0.2265113500781202 0.5957493464352501
0.22366765634613966 0.6301076433821793
0.2218506039268542 0.6643902029063662
0.22065336858839643 0.6988622679784852
0.21969260261269852 0.7337784138564996
0.21994252879507747 0.7687744813636896
0.2244536847777008 0.8025399976841399
0.23575396510282462 0.8339044710623492
0.25340150970675807 0.8626330380669576
0.2761648186366614 0.8887396132109778
0.30281238548713135 0.9122381130403173
0.3321127038527654 0.933142454100884
0.36283426732816093 0.951466552938587
0.39399539910892845 0.9671424999210767
0.4256475154184746 0.979764018569545
0.4580880612699471 0.9888764820668704
0.49133912637450744 0.9945386414945506
0.525228917479334 0.9971707268060657
0.559581595553804 0.9972005109755162
0.5942213215672957 0.9950557669770026
0.6289722564891878 0.9911642677846267
0.6636585612888571 0.9859537863724883
0.6981043969356824 0.9798520957146885
0.7321336965538238 0.9732861756808395
0.7654563420086526 0.9662860060800104
0.7974836288980705 0.9578422203122748
0.8275785896440412 0.9467774528974486
0.8551042566685305 0.9319143383553478
0.8794236623935037 0.9120755112057873
0.8998998392409252 0.8860836059685839
0.9158958196327605 0.8527612571635532
0.9267746359909746 0.8109310993105109
0.9318993207375325 0.7594157669292723
